ASSETNUM;NUM_DTO;NUM_BARRIO;CODIGO_ESPECIE;PERIMETRO;NUM_PARQUE;ALTURA_TOTAL;edad_arbol;estado_sanitario;riesgo_caida;necesidad_poda;fecha_ultima_poda;coste_mantenimiento
9705672;18;181;PPI;17;27;2;8;SANO;BAJO;0;2024-11-16;27.29
5264891;16;166;FOD;17;15;4;20;SANO;BAJO;0;2025-11-09;42.07
9977838;16;166;PNI;17;16;6;12;SANO;BAJO;0;2025-08-14;20.73
5647138;9;93;PPI;17;8;2;8;SANO;BAJO;0;2024-11-16;18.78
9840074;9;93;MSS;17;8;3;10;SANO;BAJO;0;2025-03-02;54.54
9976366;16;166;FAN;17;16;6;17;SANO;BAJO;1;2024-12-16;90.69
9976634;16;166;PNI;17;16;6;15;SANO;BAJO;1;2024-08-12;73.38
9186521;15;156;CAU;17;0;4;11;SANO;BAJO;0;2024-12-27;47.43
5621942;9;93;UMI;17;8;2;3;SANO;BAJO;0;2025-07-23;56.0
6920307;17;173;CAU;17;31;7;24;SANO;BAJO;0;2025-03-09;51.49
9186112;15;155;APS;17;0;6;24;SANO;BAJO;0;2025-04-01;35.63
6921985;17;173;CAU;17;31;7;19;SANO;BAJO;0;2025-06-09;70.07
5264771;16;166;OEU;17;15;2;8;SANO;BAJO;0;2025-09-18;29.69
9179147;16;166;AZF;17;15;5;15;SANO;BAJO;1;2022-11-29;84.55
6927192;17;173;CAU;17;31;7;16;SANO;BAJO;0;2025-10-31;53.77
6927661;17;173;CAU;17;31;7;22;SANO;BAJO;0;2024-11-28;25.03
5653779;9;93;PNI;17;8;5;17;SANO;BAJO;0;2025-09-02;44.12
6921771;17;173;CAU;17;31;7;27;SANO;BAJO;0;2025-03-17;36.5
6905111;17;174;CAU;17;31;5;19;SANO;BAJO;0;2025-03-29;38.11
6905118;17;174;CAU;17;31;5;14;SANO;BAJO;0;2025-04-21;35.21
9706273;18;181;GTR;17;27;5;13;SANO;BAJO;0;2025-10-14;18.28
9857644;3;35;PCP;17;1;3;1;SANO;BAJO;1;;56.92
9858296;3;35;PDA;17;1;8;20;SANO;BAJO;0;2025-05-03;59.2
9671144;20;208;UMI;17;29;5;12;SANO;BAJO;0;2025-04-12;33.72
9671122;20;208;UMI;17;29;5;18;SANO;BAJO;0;2025-06-13;20.41
9671120;20;208;UMI;17;29;5;14;SANO;BAJO;0;2024-12-12;46.76
9858060;3;35;SJA;17;1;4;17;SANO;BAJO;0;2025-02-19;35.2
9861512;3;35;PAB;17;1;4;19;SANO;BAJO;0;2025-06-08;58.73
9858227;3;35;PDA;17;1;7;14;SANO;BAJO;1;2022-10-31;91.05
9858239;3;35;PDA;17;1;8;24;SANO;BAJO;0;2024-12-10;69.85
9858048;3;35;PDA;17;1;5;13;SANO;BAJO;0;2024-12-11;45.13
9857820;3;35;CAU;17;1;5;13;SANO;BAJO;0;2025-10-10;33.28
9858184;3;35;SJA;17;1;9;26;SANO;BAJO;0;2025-03-30;32.86
5723576;9;91;PCP;17;2;5;21;SANO;BAJO;0;2025-04-11;20.52
9860126;3;35;PDU;17;1;2;13;SANO;BAJO;1;2022-05-14;93.49
9993672;10;101;URE;17;0;5;13;SANO;BAJO;0;2025-07-10;30.94
9126635;1;15;LJV;17;0;4;7;SANO;BAJO;0;2025-08-16;33.06
9191657;1;16;LJA;17;0;4;15;SANO;BAJO;0;2025-01-29;46.86
9706091;18;181;MEA;17;27;4;8;SANO;BAJO;0;2025-12-04;75.46
9706413;18;181;GTR;17;27;5;12;SANO;BAJO;0;2025-12-18;46.87
5724353;9;91;APS;17;2;8;25;SANO;BAJO;0;2025-06-17;45.15
9861689;3;35;PPI;17;1;3;1;SANO;BAJO;0;2025-11-06;23.81
9861170;3;35;SJA;17;1;5;20;SANO;BAJO;0;2025-04-07;51.56
9861226;3;35;CSI;17;1;2;5;SANO;BAJO;0;2025-01-12;14.32
9861238;3;35;CSI;17;1;2;11;SANO;BAJO;0;2025-08-08;43.37
9861245;3;35;CSI;17;1;2;10;SANO;BAJO;0;2025-01-18;32.14
9861232;3;35;CSI;17;1;2;7;SANO;BAJO;0;2025-03-05;33.59
9861541;3;35;ACA;17;1;5;10;SANO;BAJO;0;2025-01-19;70.84
9861272;3;35;CSI;17;1;2;10;SANO;BAJO;0;2025-03-18;49.0
9861567;3;35;ACA;17;1;5;12;SANO;BAJO;0;2024-12-05;13.27
9862589;3;35;PDA;17;1;6;20;SANO;BAJO;0;2025-07-17;45.95
9861896;3;35;PDA;17;1;6;19;SANO;BAJO;1;2022-10-24;75.91
9942888;17;171;CSI;17;0;4;8;SANO;BAJO;0;2025-08-19;50.93
9861301;3;35;ACA;17;1;5;20;SANO;BAJO;0;2025-11-01;56.7
9861419;3;35;CAU;17;1;5;8;SANO;BAJO;0;2025-08-12;49.21
9861365;3;35;PDA;17;1;7;25;SANO;BAJO;0;2025-06-10;66.73
9706869;18;181;UPU;17;27;4;12;SANO;BAJO;0;2025-08-27;28.51
9176766;6;61;PDA;17;0;4;6;SANO;BAJO;0;2025-04-29;13.45
9133247;6;62;LJA;17;0;5;15;SANO;BAJO;1;2023-09-15;80.34
9947963;12;121;MEA;17;0;5;18;SANO;BAJO;0;2025-08-03;55.85
1725892;10;104;PCP;17;0;3;13;SANO;BAJO;0;2025-05-09;10.0
9861614;3;35;ACA;17;1;5;20;SANO;BAJO;0;2025-01-10;50.78
9736731;7;76;AII;17;0;6;23;SANO;BAJO;0;2025-06-17;57.09
9861581;3;35;ACA;17;1;5;13;SANO;BAJO;0;2025-11-12;28.56
9861590;3;35;ACA;17;1;5;16;SANO;BAJO;0;2025-05-02;69.33
5617326;4;43;CSI;17;4;5;10;SANO;BAJO;0;2025-03-07;44.82
9861630;3;35;ACA;17;1;5;23;SANO;BAJO;1;2023-04-07;123.95
9947982;12;121;MEA;17;0;5;17;SANO;BAJO;0;2025-10-06;30.9
9861596;3;35;ACA;17;1;5;18;SANO;BAJO;0;2025-09-13;59.17
5617696;4;43;CAU;17;4;4;15;SANO;BAJO;0;2024-11-22;49.67
9861608;3;35;ACA;17;1;5;14;SANO;BAJO;0;2025-10-05;38.35
1811941;16;166;LLU;17;0;3;7;SANO;BAJO;1;2024-09-11;69.73
5615628;4;43;TBA;17;4;2;11;SANO;BAJO;0;2025-02-16;46.93
2156070;7;76;CAU;17;0;5;19;SANO;BAJO;0;2025-10-06;62.95
9861883;3;35;SJA;17;1;7;20;SANO;BAJO;0;2025-05-03;47.95
1809746;16;166;CLE;17;0;4;12;SANO;BAJO;0;2024-11-25;46.09
9861923;3;35;SJA;17;1;5;16;SANO;BAJO;0;2025-10-05;52.8
9861165;3;35;SJA;17;1;5;11;SANO;BAJO;0;2025-04-18;56.61
9862456;3;35;PDU;17;1;3;9;SANO;BAJO;0;2025-10-01;36.4
1631335;7;73;LJA;17;0;4;12;SANO;BAJO;0;2025-05-01;24.65
9390261;8;85;PDA;17;0;6;19;SANO;BAJO;0;2025-04-25;60.45
1909336;8;88;PPI;17;0;3;6;SANO;BAJO;0;2025-09-15;49.83
2001506;8;87;AHI;17;0;3;10;SANO;BAJO;0;2025-07-09;10.31
2002498;8;87;LIN;17;0;1;6;SANO;BAJO;1;2023-12-03;73.37
1903634;16;166;ULX;17;0;3;10;SANO;BAJO;0;2025-10-20;55.7
9430808;5;51;ASA;17;0;4;18;SANO;BAJO;1;2024-11-18;87.32
9706913;18;181;UPU;17;27;4;13;SANO;BAJO;0;2025-05-15;59.87
9706891;18;181;UPU;17;27;4;9;SANO;BAJO;0;2025-09-13;64.18
9706912;18;181;GTR;17;27;4;11;SANO;BAJO;0;2025-11-03;46.21
9706968;18;181;UPU;17;27;4;17;SANO;BAJO;0;2025-02-28;71.09
2135106;8;88;PGR;17;0;3;13;SANO;BAJO;0;2025-09-14;22.69
9364955;11;116;LIN;17;0;4;19;SANO;BAJO;0;2025-09-05;46.31
9364956;11;116;LIN;17;0;4;11;SANO;BAJO;1;2022-06-21;133.56
9364958;11;116;LIN;17;0;4;23;SANO;BAJO;1;2024-04-23;88.15
9706890;18;181;UPU;17;27;4;10;SANO;BAJO;0;2024-11-21;50.69
9706934;18;181;UPU;17;27;4;13;SANO;BAJO;0;2025-02-05;43.43
9706952;18;181;UPU;17;27;4;6;SANO;BAJO;0;2024-12-01;25.75
2002364;13;131;FAN;17;0;5;19;SANO;BAJO;0;2025-01-31;39.76
2004369;13;131;FAN;17;0;5;7;SANO;BAJO;0;2025-03-17;28.02
9735608;9;91;PAV;17;26;4;1;SANO;BAJO;0;2025-10-25;30.71
9735597;9;91;PAV;17;26;4;19;SANO;BAJO;0;2025-11-13;48.34
9706988;18;181;UPU;17;27;4;19;SANO;BAJO;0;2025-07-24;33.77
9707055;18;181;UPU;17;27;4;18;SANO;BAJO;0;2025-05-11;77.58
2007609;13;131;PCP;17;0;4;9;SANO;BAJO;0;2025-07-08;50.56
2149557;9;91;RPS;17;0;5;15;SANO;BAJO;0;2025-10-21;60.25
9364964;11;116;LIN;17;0;4;16;SANO;BAJO;0;2025-05-24;43.39
9364971;11;117;HSY;17;0;4;14;SANO;BAJO;0;2025-03-20;42.46
9364968;11;117;SJA;17;0;4;20;SANO;BAJO;0;2025-01-12;33.85
2150104;9;91;RPS;17;0;5;18;SANO;BAJO;0;2025-11-28;55.47
9364970;11;115;HSY;17;0;4;21;SANO;BAJO;0;2025-11-24;40.5
2020715;13;131;FCA;17;0;3;16;SANO;BAJO;0;2025-11-10;48.4
2159694;9;91;EAN;17;0;4;22;SANO;BAJO;0;2025-12-05;59.48
2150703;9;91;PCP;17;0;5;14;SANO;BAJO;0;2025-02-17;41.71
2150844;9;91;FAN;17;0;5;17;SANO;BAJO;1;2022-04-04;85.32
9707359;18;181;CSI;17;27;4;10;SANO;BAJO;0;2025-03-10;30.27
2150731;9;91;PHA;17;0;3;13;SANO;BAJO;0;2025-01-21;17.84
9484157;8;84;ZSE;17;0;4;14;SANO;BAJO;0;2025-10-13;35.91
1904407;16;166;CLE;17;0;4;16;SANO;BAJO;0;2025-07-31;32.49
1905654;16;166;CSE;17;0;4;20;SANO;BAJO;0;2025-01-15;65.79
9365014;11;117;MFL;17;0;4;14;SANO;BAJO;0;2025-11-15;10.0
9364993;11;117;SJA;17;0;4;3;SANO;BAJO;0;2025-03-24;48.37
2151368;9;91;QEX;17;0;4;11;SANO;BAJO;0;2025-07-04;10.0
9186595;15;157;PAR;16;0;4;9;SANO;BAJO;1;2024-08-06;55.43
7123565;15;159;PPI;16;0;4;9;SANO;BAJO;1;2021-11-30;93.62
8992999;15;155;PPR;16;0;4;14;SANO;BAJO;0;2025-01-06;30.7
9846600;3;35;PAR;16;1;4;12;SANO;BAJO;0;2024-12-31;47.75
8993001;15;155;PPR;16;0;4;6;SANO;BAJO;0;2025-08-13;37.03
9186147;15;159;QIS;16;0;4;10;SANO;BAJO;0;2025-07-17;17.86
9370593;15;153;QRU;16;0;5;12;SANO;BAJO;0;2025-05-01;41.5
1807173;17;173;POX;16;0;4;18;SANO;BAJO;0;2025-09-01;43.34
9846626;3;35;PAR;16;1;4;20;SANO;BAJO;0;2025-03-25;34.75
8992653;15;154;CSI;16;0;3;12;SANO;BAJO;0;2025-02-20;67.73
9846523;3;35;PAR;16;1;6;23;SANO;BAJO;0;2025-04-21;45.98
10050629;16;166;ASA;16;0;6;25;SANO;BAJO;0;2025-03-27;59.25
8889043;8;84;PDA;16;0;5;19;SANO;BAJO;0;2025-08-24;41.5
2204963;20;206;PCP;16;0;4;15;SANO;BAJO;1;2024-04-19;67.35
2205125;20;206;PCP;16;0;4;14;SANO;BAJO;0;2025-03-11;63.44
1818190;16;166;CLE;16;0;3;9;SANO;BAJO;0;2025-05-29;21.24
1810521;16;166;CAU;16;0;6;14;SANO;BAJO;1;2024-02-12;108.66
10050652;16;166;ASA;16;0;6;21;SANO;BAJO;1;2023-12-27;120.2
9186164;15;159;PPI;16;0;4;10;SANO;BAJO;0;2025-06-17;46.99
9126204;20;206;PAR;16;0;4;13;SANO;BAJO;0;2025-06-04;46.29
1806999;16;166;GBI;16;0;3;21;SANO;BAJO;1;2025-03-10;71.83
5202849;16;166;GBI;16;0;2;6;SANO;BAJO;0;2025-09-08;10.0
1818189;16;166;CLE;16;0;3;1;SANO;BAJO;0;2024-11-21;50.63
9126200;20;206;PAR;16;0;4;14;SANO;BAJO;0;2024-12-09;64.98
10050743;16;166;ASA;16;0;6;19;SANO;BAJO;0;2025-01-07;20.47
1809696;16;166;TIP;16;0;5;13;SANO;BAJO;0;2025-06-06;68.59
10050746;16;166;ASA;16;0;6;27;SANO;BAJO;0;2025-03-19;43.3
9162712;10;107;SJA;16;0;5;15;SANO;BAJO;0;2025-12-10;39.31
5266672;16;166;CAU;16;15;4;5;SANO;BAJO;0;2025-04-28;39.61
9186181;15;152;PHFR;16;0;4;10;SANO;BAJO;0;2025-09-05;43.21
8836078;10;107;APS;16;0;5;14;SANO;BAJO;1;2022-08-10;112.77
8183384;8;87;PDA;16;0;5;19;SANO;BAJO;0;2024-11-25;36.78
8889401;2;22;AHI;16;0;5;15;SANO;BAJO;0;2025-08-29;46.08
9672722;20;208;MAL;16;29;5;18;SANO;BAJO;0;2024-11-21;41.44
5266769;16;166;CAU;16;15;5;20;SANO;BAJO;0;2025-11-29;16.37
1961733;18;183;PCP;16;0;4;20;SANO;BAJO;1;2021-12-25;86.95
5264511;16;166;MSS;16;15;3;2;SANO;BAJO;0;2025-10-22;38.62
5264501;16;166;MSS;16;15;4;10;SANO;BAJO;1;2022-11-01;80.28
9672687;20;208;MAL;16;29;5;19;SANO;BAJO;0;2025-05-22;49.36
5265351;16;166;PAR;16;15;4;7;SANO;BAJO;0;2025-02-08;35.57
5263798;16;166;FAN;16;15;3;6;SANO;BAJO;0;2025-04-21;37.49
8857584;16;166;CAU;16;15;3;6;SANO;BAJO;0;2025-08-25;41.22
9672704;20;208;MAL;16;29;5;13;SANO;BAJO;1;2024-01-22;99.45
8898600;8;86;PYC;16;0;5;10;SANO;BAJO;0;2025-10-09;26.2
9846984;3;35;SMG;16;1;4;16;SANO;BAJO;0;2025-01-08;71.0
8194103;16;166;CES;16;15;2;6;SANO;BAJO;0;2025-01-11;26.98
5265955;16;166;PDU;16;15;2;2;SANO;BAJO;0;2025-06-09;44.3
5263456;16;166;PNII;16;15;5;15;SANO;BAJO;0;2025-08-21;49.6
5264469;16;166;MSS;16;15;4;9;SANO;BAJO;0;2025-03-03;48.0
5264470;16;166;MSS;16;15;3;2;SANO;BAJO;1;2022-04-09;64.85
5263622;16;166;MSS;16;15;5;15;SANO;BAJO;0;2025-10-17;40.77
5263772;16;166;FAN;16;15;3;12;SANO;BAJO;1;2022-07-01;85.05
9672443;20;208;UMI;16;29;6;20;SANO;BAJO;0;2025-10-26;50.26
9672587;20;208;PDU;16;29;4;20;SANO;BAJO;1;2021-12-05;90.6
1848684;16;165;TPL;16;0;3;17;SANO;BAJO;0;2025-02-26;44.28
9665759;16;165;KPA;16;0;3;10;SANO;BAJO;0;2025-10-27;44.53
2175724;9;92;PDA;16;0;4;10;SANO;BAJO;0;2025-01-27;22.9
9847272;3;35;PRP;16;1;3;7;SANO;BAJO;0;2025-10-08;18.66
9847294;3;35;PAR;16;1;4;9;SANO;BAJO;0;2025-09-27;35.44
1749820;4;41;SJA;16;0;6;18;SANO;BAJO;0;2025-11-21;60.64
9847325;3;35;MAX;16;1;2;7;SANO;BAJO;0;2025-11-12;23.69
5263617;16;166;MSS;16;15;5;17;SANO;BAJO;1;2023-05-25;89.87
5267614;16;166;MSS;16;15;4;16;SANO;BAJO;1;2023-10-11;76.94
9847346;3;35;MAX;16;1;2;9;SANO;BAJO;0;2024-12-07;43.96
9845917;3;35;MAX;16;1;2;16;SANO;BAJO;0;2025-08-06;62.01
5116859;6;63;LJA;16;0;3;9;SANO;BAJO;0;2025-07-17;38.45
7932733;6;62;LJA;16;0;3;10;SANO;BAJO;0;2025-03-19;11.45
7932734;6;62;LJA;16;0;3;7;SANO;BAJO;0;2024-11-19;36.79
7099145;7;76;PDA;16;0;4;20;SANO;BAJO;1;2023-09-18;104.06
9870514;6;63;LJA;16;0;3;8;SANO;BAJO;0;2025-06-05;40.54
1748943;4;41;SJA;16;0;3;12;SANO;BAJO;0;2025-02-07;55.26
9877531;4;43;SJA;16;0;3;5;SANO;BAJO;0;2025-08-05;34.68
5726291;9;91;LIN;16;2;2;10;SANO;BAJO;0;2025-09-03;43.82
5725315;9;91;BPE;16;2;15;40;REGULAR;MEDIO;0;2025-06-13;114.87
5705436;9;91;SJA;16;2;4;10;SANO;BAJO;0;2025-06-29;44.3
1685788;1;11;PAR;16;0;3;15;SANO;BAJO;0;2025-10-10;34.03
2068234;1;11;AHI;16;0;4;13;SANO;BAJO;0;2025-09-02;47.46
9839370;9;91;CDE;16;2;2;1;SANO;BAJO;0;2025-09-28;23.19
9875280;9;91;PDA;16;2;4;18;SANO;BAJO;0;2025-07-27;23.64
2175975;9;92;PDA;16;0;3;8;SANO;BAJO;0;2025-11-18;27.58
9839312;9;91;ULA;16;2;3;15;SANO;BAJO;0;2025-01-10;12.06
9839447;9;91;CSE;16;2;3;13;SANO;BAJO;1;2023-11-28;78.67
9839558;9;91;URE;16;2;4;10;SANO;BAJO;1;2024-12-22;39.92
9839570;9;91;URE;16;2;4;16;SANO;BAJO;0;2025-09-08;29.71
9839574;9;91;URE;16;2;4;11;SANO;BAJO;0;2025-09-23;35.19
9839455;9;91;CSE;16;2;3;8;SANO;BAJO;1;2024-02-28;45.62
5725719;9;91;CDE;16;2;4;18;SANO;BAJO;0;2024-12-22;69.7
5037451;1;13;PCP;16;0;4;11;SANO;BAJO;0;2025-09-18;65.92
9839292;9;91;AUM;16;2;3;12;SANO;BAJO;0;2025-04-14;62.49
9839282;9;91;AUM;16;2;3;6;SANO;BAJO;0;2024-12-21;27.54
9839472;9;91;CSE;16;2;3;8;SANO;BAJO;0;2024-11-18;38.98
9839482;9;91;CSE;16;2;3;10;SANO;BAJO;0;2025-02-26;19.18
9839483;9;91;CSE;16;2;3;4;SANO;BAJO;0;2025-03-30;39.87
9839585;9;91;URE;16;2;4;16;SANO;BAJO;1;2022-07-14;96.98
9847525;3;35;MFL;16;1;4;4;SANO;BAJO;0;2025-07-09;23.81
9839276;9;91;AUM;16;2;3;15;SANO;BAJO;0;2024-11-26;27.68
9839461;9;91;CSE;16;2;3;6;SANO;BAJO;1;2023-08-03;66.15
9839484;9;91;CSE;16;2;3;5;SANO;BAJO;0;2025-11-08;33.51
9839476;9;91;CSE;16;2;3;15;SANO;BAJO;0;2025-08-26;47.7
2183065;9;91;AMO;16;0;4;15;SANO;BAJO;0;2025-11-16;53.42
9839546;9;91;AHI;16;2;3;16;SANO;BAJO;0;2025-04-27;49.59
9180230;21;215;PDA;16;0;0;2;SANO;BAJO;0;;21.08
9180232;21;211;ACA;16;0;0;1;SANO;BAJO;0;;34.47
9870875;1;14;SJA;16;0;5;10;SANO;BAJO;0;2025-02-15;39.41
9839556;9;91;AHI;16;2;3;5;SANO;BAJO;0;2025-05-27;21.51
9397013;16;166;PAR;16;15;5;15;SANO;BAJO;1;2025-01-30;66.62
9846339;3;35;CAT;16;1;4;15;SANO;BAJO;0;2025-06-06;73.52
9846357;3;35;CAT;16;1;4;17;SANO;BAJO;0;2025-03-14;50.54
9846403;3;35;QRO;16;1;4;14;SANO;BAJO;0;2025-07-11;32.54
9221260;9;95;PFR;16;0;5;9;SANO;BAJO;0;2024-12-11;32.62
9839572;9;91;AHI;16;2;3;11;SANO;BAJO;1;2024-12-15;64.12
9839582;9;91;AHI;16;2;3;8;SANO;BAJO;0;2024-12-17;45.36
9839579;9;91;AHI;16;2;3;11;SANO;BAJO;0;2025-06-17;29.85
9433067;2;24;GTR;16;0;5;18;SANO;BAJO;0;2025-01-06;65.82
5263646;16;166;MSS;16;15;5;23;SANO;BAJO;0;2025-02-20;75.43
5263766;16;166;FOD;16;15;5;22;SANO;BAJO;0;2025-05-20;48.93
9466153;10;104;MSS;16;0;3;24;SANO;BAJO;0;2024-11-19;22.01
5263631;16;166;MSS;16;15;5;24;SANO;BAJO;0;2025-03-08;64.19
9397010;16;166;PAR;16;15;4;13;SANO;BAJO;1;2025-04-02;65.01
5264101;16;166;CAU;16;15;6;22;SANO;BAJO;1;2023-10-20;102.29
9366479;16;166;ERJ;16;15;2;4;SANO;BAJO;1;2023-02-19;73.32
10033817;16;166;KPA;16;15;5;21;SANO;BAJO;0;2024-12-10;37.38
10033810;16;166;KPA;16;15;4;10;SANO;BAJO;0;2024-12-18;39.63
10033825;16;166;KPA;16;15;4;13;SANO;BAJO;0;2025-02-24;37.93
5265916;16;166;CAU;16;15;6;18;SANO;BAJO;0;2025-11-21;18.97
5266783;16;166;KPA;16;15;4;10;SANO;BAJO;1;2022-01-11;84.79
9847549;3;35;APS;16;1;7;20;SANO;BAJO;0;2025-04-27;70.86
9846436;3;35;QRO;16;1;4;13;SANO;BAJO;1;2022-11-06;113.4
9851829;3;35;CMO;16;1;3;14;SANO;BAJO;0;2025-04-03;65.31
9848751;3;35;PDU;16;1;3;9;SANO;BAJO;0;2025-06-11;33.3
9852173;3;35;QRU;16;1;7;19;SANO;BAJO;0;2025-04-11;60.54
10050897;21;214;PAR;16;0;5;21;SANO;BAJO;0;2025-01-22;70.89
10050900;21;214;PAR;16;0;5;17;SANO;BAJO;0;2025-03-09;57.52
9852829;3;35;CMO;16;1;5;9;SANO;BAJO;0;2024-11-14;42.21
9855745;3;35;LIN;16;1;3;17;SANO;BAJO;1;2022-01-07;86.32
9855568;3;35;PCP;16;1;4;18;SANO;BAJO;0;2025-04-30;42.79
9855607;3;35;LIN;16;1;3;6;SANO;BAJO;1;2025-01-11;70.7
9671555;20;208;AAL;16;29;5;15;SANO;BAJO;0;2025-07-11;50.01
5261829;16;166;KPA;16;15;4;10;SANO;BAJO;0;2025-12-14;68.61
9671595;20;208;AAL;16;29;5;17;SANO;BAJO;1;2023-09-02;79.32
9856074;3;35;CMO;16;1;3;12;SANO;BAJO;0;2025-09-14;50.41
10054005;16;166;PAR;16;15;5;9;SANO;BAJO;0;2025-07-08;53.93
10053993;16;166;PAR;16;15;5;23;SANO;BAJO;0;2025-07-31;49.06
10053999;16;166;PAR;16;15;5;30;SANO;BAJO;1;2023-02-10;96.9
9366534;16;166;KPA;16;15;4;12;SANO;BAJO;0;2025-04-22;28.72
9856099;3;35;CMO;16;1;4;17;SANO;BAJO;1;2024-11-02;75.0
9839842;9;91;CSE;16;2;3;17;SANO;BAJO;0;2025-07-02;20.83
9397015;16;166;PAR;16;15;3;16;SANO;BAJO;0;2024-12-13;42.1
9366528;16;166;KPA;16;15;5;17;SANO;BAJO;0;2025-04-10;23.8
10034013;16;166;DVI;16;15;2;9;SANO;BAJO;1;2023-03-29;90.45
10034014;16;166;CAU;16;15;4;6;SANO;BAJO;0;2025-01-05;55.93
5266021;16;166;MAX;16;15;3;19;SANO;BAJO;0;2024-12-02;29.48
8857594;16;166;CAU;16;15;3;14;SANO;BAJO;0;2025-10-14;48.67
5264494;16;166;MSS;16;15;4;21;SANO;BAJO;0;2025-04-27;38.39
8857589;16;166;CAU;16;15;3;10;SANO;BAJO;0;2025-01-27;28.42
10034025;16;166;PAR;16;15;4;15;SANO;BAJO;0;2025-08-30;60.6
10034027;16;166;MSS;16;15;4;9;SANO;BAJO;0;2025-01-14;34.37
10034120;16;166;UPU;16;15;4;12;SANO;BAJO;0;2025-01-10;40.94
8857600;16;166;CAU;16;15;3;11;SANO;BAJO;1;2022-12-01;85.57
5263649;16;166;MSS;16;15;5;19;SANO;BAJO;0;2025-04-29;20.3
5724771;9;91;ANE;16;2;5;21;SANO;BAJO;1;2023-07-03;78.6
5266681;16;166;CAU;16;15;4;14;SANO;BAJO;0;2025-09-15;50.3
5264476;16;166;MSS;16;15;4;16;SANO;BAJO;0;2025-03-19;42.51
5265127;16;166;PAR;16;15;4;15;SANO;BAJO;1;2022-01-11;107.33
9973966;16;166;QIL;16;16;2;13;SANO;BAJO;0;2025-02-08;10.0
9978077;16;166;PHA;16;16;3;10;SANO;BAJO;0;2025-03-09;32.58
9978095;16;166;PHA;16;16;2;8;SANO;BAJO;0;2025-01-31;10.0
9978163;16;166;PHA;16;16;2;4;SANO;BAJO;0;2025-02-04;30.76
8194079;16;166;CAU;16;15;3;10;SANO;BAJO;0;2025-08-23;17.89
5263429;16;166;MSS;16;15;3;1;SANO;BAJO;0;;32.35
8857596;16;166;CAU;16;15;5;16;SANO;BAJO;1;2023-07-17;79.54
8857598;16;166;CAU;16;15;5;15;SANO;BAJO;0;2024-12-20;49.05
9179105;16;166;CAU;16;15;4;19;SANO;BAJO;0;2025-04-21;56.97
9974856;16;166;QIL;16;16;4;19;SANO;BAJO;0;2025-02-19;46.39
9974868;16;166;QIL;16;16;4;14;SANO;BAJO;0;2025-08-20;51.84
5265741;16;166;PAR;16;15;4;12;SANO;BAJO;0;2024-11-22;23.11
5266770;16;166;KPA;16;15;3;14;SANO;BAJO;0;2025-08-28;41.0
5266582;16;166;KPA;16;15;4;12;SANO;BAJO;0;2025-10-06;52.95
5261996;16;166;KPA;16;15;3;8;SANO;BAJO;1;2023-12-12;89.51
9179220;16;166;DVI;16;15;2;4;SANO;BAJO;0;2025-11-08;20.49
5266666;16;166;KPA;16;15;3;6;SANO;BAJO;0;2025-05-15;27.79
9974226;16;166;URE;16;16;4;16;SANO;BAJO;0;2025-04-03;52.94
7604574;16;166;MEA;16;16;3;5;SANO;BAJO;1;2024-01-28;96.25
5263633;16;166;MSS;16;15;5;13;SANO;BAJO;0;2025-07-06;39.45
9976844;16;166;ULA;16;16;5;15;SANO;BAJO;0;2025-01-23;63.71
9977031;16;166;FAN;16;16;5;13;SANO;BAJO;0;2025-03-09;72.09
9977080;16;166;TIP;16;16;4;16;SANO;BAJO;1;2022-12-23;93.74
9975901;16;166;QIL;16;16;3;6;SANO;BAJO;0;2024-12-21;26.45
9976053;16;166;PAL;16;16;5;14;SANO;BAJO;0;2025-06-02;60.24
9976707;16;166;FAN;16;16;6;18;SANO;BAJO;0;2025-01-07;71.5
9977147;16;166;USAG;16;16;4;17;SANO;BAJO;0;2025-04-03;50.47
9975806;16;166;QSU;16;16;5;12;SANO;BAJO;0;2025-06-07;31.85
9977133;16;166;USAG;16;16;4;13;SANO;BAJO;0;2024-11-25;10.86
9975883;16;166;QPY;16;16;5;19;SANO;BAJO;0;2025-07-31;56.36
9977747;16;166;PNI;16;16;5;15;SANO;BAJO;1;2024-11-02;72.99
9977740;16;166;PNI;16;16;5;12;SANO;BAJO;0;2025-05-15;58.61
9977088;16;166;USAG;16;16;4;10;SANO;BAJO;0;2025-09-12;57.94
9977093;16;166;USAG;16;16;4;10;SANO;BAJO;0;2025-07-18;44.68
9977099;16;166;USAG;16;16;4;23;SANO;BAJO;0;2025-06-29;52.92
9977106;16;166;USAG;16;16;4;20;SANO;BAJO;0;2025-06-14;33.15
9977055;16;166;USAG;16;16;4;14;SANO;BAJO;0;2024-11-27;22.19
9977056;16;166;USAG;16;16;4;9;SANO;BAJO;0;2025-08-25;32.29
9976267;16;166;FAN;16;16;6;13;SANO;BAJO;0;2025-10-22;53.97
9977125;16;166;TIP;16;16;4;6;SANO;BAJO;0;2025-09-10;27.43
9977376;16;166;CSE;16;16;4;11;SANO;BAJO;0;2025-12-17;25.12
9977400;16;166;CSE;16;16;3;6;SANO;BAJO;0;2025-11-30;22.69
5264775;16;166;SJA;16;15;3;14;SANO;BAJO;0;2025-10-22;30.78
9977794;16;166;PNI;16;16;4;16;SANO;BAJO;0;2025-11-22;46.38
9976715;16;166;PCA;16;16;6;16;SANO;BAJO;1;2023-12-20;113.63
